customerID,TotalCharges,MonthlyCharges,tenure,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,InternetService_No,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PhoneService_No,PhoneService_Yes,Churn
6585-WCEWR,1354.4,20.35,72,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
5832-TRLPB,2243.9,75.35,29,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
5649-TJHOV,1032.0,36.5,27,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
4785-FCIFB,1417.9,24.4,61,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9297-FVVDH,4845.4,84.5,57,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1265-HVPZB,3958.2,66.4,59,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
9372-TXXPS,3483.45,59.85,60,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2565-JSLRY,24.05,24.05,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
1751-NCDLI,4564.9,98.85,46,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
7919-ZODZZ,660.05,65.9,10,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
0354-WYROK,2911.3,98.9,31,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
7029-RPUAV,1622.45,100.45,17,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
8194-PEEBY,533.5,19.9,24,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
3703-VAVCL,190.05,90.0,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
8564-LDKFL,4178.65,106.0,40,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
5730-DBDSI,1253.8,19.7,66,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
5842-POCOP,454.15,88.9,5,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
1041-RXHRA,2868.05,70.25,41,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
4644-OBGFZ,1026.35,19.5,55,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
0459-SPZHJ,5435.0,83.5,63,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
1921-KYSAY,2877.05,68.6,41,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
2900-PHPLN,1462.05,19.55,70,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
3685-YLCMQ,6219.6,104.65,58,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9451-WLYRI,990.45,19.05,53,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
3945-GFWQL,480.6,44.55,12,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
4849-PYRLQ,4054.2,73.25,56,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
5628-FCGYG,1737.45,84.1,21,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
6034-ZRYCV,3937.45,54.2,72,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1
7410-KTVFV,878.35,49.55,18,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
5802-ADBRC,5232.9,104.4,50,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
2683-JXWQQ,2117.2,33.6,61,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
7253-UVNDW,2460.15,54.35,46,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
3045-XETSH,953.45,94.85,10,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
1197-BVMVG,294.45,74.45,4,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
2560-QTSBS,1623.15,23.3,72,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
7964-YESJC,1559.45,66.3,24,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
5046-NUHWD,1228.65,45.0,29,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0
7860-UXCRM,4674.55,74.5,63,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4667-OHGKG,19.3,19.3,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
9365-SRSZE,1943.9,70.55,27,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
0999-QXNSA,344.2,45.75,7,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
6088-BXMRG,3089.6,98.85,32,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
9677-AVKED,4449.75,84.6,53,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
4709-LKHYG,540.05,20.0,29,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
3780-DDGSE,2747.2,76.05,35,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
3787-TRIAL,565.75,26.05,21,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0
3050-GBUSH,113.95,34.8,3,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
5294-CDGWY,3014.65,59.3,51,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1
5567-WSELE,279.55,94.6,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
4554-YGZIH,4547.25,90.05,49,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
7783-YKGDV,1238.45,99.7,12,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
4282-YMKNA,706.6,74.75,9,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1866-OBPNR,74.6,74.6,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
8837-VVWLQ,668.4,84.95,8,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
6877-LGWXO,1422.65,78.55,18,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1
7599-NTMDP,3008.55,48.7,62,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
3957-HHLMR,4543.15,65.2,70,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3312-UUMZW,3145.9,98.85,32,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0942-KOWSM,2369.3,80.8,30,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
7346-MEDWM,4949.1,83.25,59,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
5299-SJCZT,298.35,101.55,3,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
1069-XAIEM,85.05,85.05,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1
9565-FLVCG,4459.15,69.55,65,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0
7537-RBWEA,25.15,25.15,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
3174-AKMAS,3009.5,64.2,46,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
1432-FPAXX,856.35,30.6,29,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1
3722-WPXTK,88.35,88.35,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
6985-HAYWX,2015.8,79.3,26,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0
6240-EURKS,553.0,35.0,18,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1
4489-SNOJF,2568.55,72.25,35,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1
7153-OANIO,69.95,69.95,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1976-CFOCS,46.0,46.0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1
9300-AGZNL,94.0,94.0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
8791-GFXLZ,593.05,49.05,12,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
9079-YEXQJ,6014.85,111.1,54,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
6352-GIGGQ,5903.15,88.8,67,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
3755-JBMNH,1167.8,71.8,16,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
8204-YJCLA,4732.35,64.8,72,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6537-QLGEX,664.4,38.9,16,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0
3487-EARAT,5222.3,74.1,70,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8717-VCTXJ,839.4,19.55,42,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0
6015-VVHHE,446.05,83.15,5,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1
4365-MSDYN,161.15,19.55,8,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
6416-TVAIH,68.5,68.5,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
9055-MOJJJ,4068.0,65.8,64,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
1352-HNSAW,8220.4,115.6,72,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
6921-OZMFH,259.4,55.7,5,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
5498-IBWPI,3251.85,49.4,66,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
6082-OQFBA,436.9,19.65,23,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
7771-CFQRQ,3007.25,63.8,47,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
3522-CDKHF,2324.7,75.5,32,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
7488-MXJIV,321.65,85.65,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
2122-SZZZD,835.5,19.5,44,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
6080-TCMYC,3292.3,81.2,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
5240-CAOYT,4884.85,87.55,57,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
1231-YNDEK,1035.5,19.15,58,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0811-GSDTP,382.2,30.15,13,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
8229-MYEJZ,498.25,51.2,10,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
0854-UYHZD,265.3,19.55,13,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
1635-FJFCC,202.15,44.05,5,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0
4629-NRXKX,147.15,70.4,2,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
5668-MEISB,7657.4,106.1,72,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
6595-COKXZ,44.45,44.45,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
0013-EXCHZ,267.4,83.9,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1
6322-HRPFA,2970.3,59.6,49,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
7133-VBDCG,2015.35,79.85,25,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
4570-QHXHL,405.7,43.75,9,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
9052-VKDUW,7227.45,109.4,65,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
3030-YZADT,431.0,44.95,9,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1
2656-TABEH,420.2,100.2,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
6778-YSNIH,114.15,59.0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
0769-MURVM,4575.35,65.7,72,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
8917-FAEMR,784.25,19.85,37,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
3062-ICYZQ,4539.35,93.8,51,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0
9391-LMANN,5036.9,95.95,53,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
1769-GRUIK,1247.75,71.1,18,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
9650-VBUOG,963.95,25.05,38,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
5955-ERIHD,1687.95,94.7,18,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
0266-CLZKZ,6717.9,105.65,67,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
8563-OYMQY,1612.2,90.95,17,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
9828-AOQLM,45.7,45.7,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
3027-ZTDHO,89.9,89.9,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
3274-NSDWE,1441.65,19.6,68,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
8329-GWVPJ,3557.7,69.75,50,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
2722-VOJQL,6903.1,105.65,64,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
4710-FDUIZ,5614.45,100.3,56,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
7219-TLZHO,62.9,20.85,4,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9402-ORRAH,1400.3,91.5,15,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
5651-YLPRD,2723.75,86.1,32,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
1552-TKMXS,869.9,20.35,42,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
1942-OQFRW,44.0,44.0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
6137-MFAJN,2104.55,44.8,48,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0
2668-TZSPS,20.45,20.45,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
9172-JITSM,2361.8,90.8,26,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
9540-JYROE,551.35,70.1,8,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
9560-BBZXK,1126.35,31.05,36,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
6275-YDUVO,178.7,86.2,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1
1621-YNCJH,3834.4,106.05,36,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
9728-FTTVZ,69.2,69.2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
3354-OADJP,447.75,54.25,8,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
0754-EEBDC,76.65,19.9,4,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
4537-CIBHB,172.35,20.25,9,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
5781-BKHOP,7334.05,100.65,72,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
7595-EUIVN,75.8,75.8,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
1090-ESELR,7611.55,105.5,72,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
4980-URKXC,720.05,20.85,36,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0378-CJKPV,7965.95,112.1,72,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0719-SYFRB,713.75,61.65,12,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
5159-YFPKQ,160.75,75.8,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
0582-AVCLN,743.05,20.3,38,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
8676-TRMJS,209.1,75.0,3,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1
5414-OFQCB,5229.8,90.45,57,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0436-TWFFZ,5714.2,85.25,67,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
2782-JEEBU,780.15,36.0,21,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1465-VINDH,1068.85,102.1,10,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
9823-EALYC,5727.45,80.85,72,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
7925-PNRGI,3541.1,81.3,45,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
8197-BFWVU,6688.95,93.25,72,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
4455-BFSPD,6383.9,101.15,61,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
6347-DCUIK,811.8,74.15,10,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
4415-WNGVR,943.85,79.2,12,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
8069-YQQAJ,419.7,31.1,14,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1728-BQDMA,82.7,44.45,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
3503-TYDAY,3398.9,80.45,43,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
1216-JWVUX,1901.05,75.5,25,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
2545-LXYVJ,1492.1,20.7,72,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
1496-GGSUK,25.7,25.7,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
7614-QVWQL,2541.25,51.8,49,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1
5174-ITUMV,6989.45,105.4,67,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
1136-XGEQU,4164.4,84.15,50,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
4695-VADHF,990.85,57.45,18,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
4672-FOTSD,832.3,67.25,12,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
6704-UTUKK,1332.4,45.9,29,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
3642-BYHDO,1389.35,19.9,71,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
8152-VETUR,6869.7,97.7,72,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
4640-UHDOS,734.35,55.95,13,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
5378-IKEEG,35.75,35.75,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
6845-RGTYS,4533.7,98.75,47,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
3758-CKOQL,6152.3,107.0,59,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
4718-DHSMV,363.15,35.8,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
5385-SUIRI,5568.35,104.2,52,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
1428-GTBJJ,824.75,74.55,11,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
0019-GFNTW,2560.1,45.05,56,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
6486-LHTMA,2835.5,90.7,31,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
2346-DJQTB,812.5,24.15,35,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0426-TIRNE,20.9,20.9,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1
5977-CKHON,4039.0,92.55,43,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
4522-AKYLR,731.3,54.8,13,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
5803-NQJZO,4804.65,67.8,72,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0
2683-BPJSO,2467.1,84.45,29,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
3537-HPKQT,4266.4,77.75,55,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
5197-LQXXH,5894.5,83.3,71,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
7996-MHXLW,1683.6,25.15,66,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
5076-YVXCM,4149.45,83.4,51,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
7248-VZQLC,3969.35,85.2,47,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
4013-UBXWQ,521.1,74.65,7,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1
8414-OOEEL,5196.1,79.5,66,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
1131-SUEKT,6145.2,98.45,61,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
3524-WQDSG,4209.95,99.3,43,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
5673-FSSMF,60.15,60.15,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1
1057-FOGLZ,391.7,19.65,18,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
2013-SGDXK,84.3,84.3,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
0244-LGNFY,6733.0,92.65,72,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1775-KWJKQ,6562.9,89.85,72,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
5759-RCVCB,108.95,35.2,3,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1
2842-JTCCU,80.35,46.05,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
2669-OIDSD,4834.0,100.05,48,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
7503-ZGUZJ,84.65,84.65,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1
9053-JZFKV,7752.3,116.2,67,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1
2988-PLAHS,220.45,69.95,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
3776-EKTKM,36.45,36.45,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1
5834-ASPWA,75.45,75.45,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1
0337-CNPZE,4443.45,106.3,41,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
1226-UDFZR,114.7,49.6,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
0655-RBDUG,713.0,98.05,7,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1
8809-RIHDD,7372.65,103.4,72,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1
0772-GYEQQ,262.05,88.35,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1
1207-BLKSA,1255.1,23.05,52,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
7901-HXJVA,1117.55,76.45,14,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3170-NMYVV,930.9,20.15,50,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
7089-XXAYG,970.4,38.1,25,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0
1744-JHKYS,780.2,24.7,34,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
2930-UOTMB,1994.3,65.25,31,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
0020-INWCK,6849.4,95.75,71,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
2616-UUTFK,2447.45,72.75,33,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0
2041-JIJCI,370.25,64.0,5,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
7389-KBFIT,63.75,30.25,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
0356-OBMAC,5706.3,99.9,56,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2778-OCLGR,971.3,39.1,24,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
6260-ONULR,62.8,62.8,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
1985-MBRYP,779.25,19.65,43,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
3669-OYSJI,46.2,46.2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1
4883-QICIH,2347.9,69.75,32,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
1200-TUZHR,695.75,85.2,8,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
7733-UDMTP,3094.05,55.0,57,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0
0036-IHMOT,5656.75,103.7,55,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
2931-VUVJN,5483.9,94.05,59,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
7799-LGRDP,1188.2,25.7,43,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
9986-BONCE,85.5,20.95,4,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1
